Building,Business,Entertainment,Medicine,Otdoor,Religion,Residence,Restaurant,School,Shopping,Snackbar,Sports,Traffic
7692
7693,0,0,0,0,0,0.333333,0,0,0.333333,0,0.333333,0,0
7694,0.0833333,0.0833333,0.166667,0,0.333333,0.0833333,0,0.0833333,0,0,0,0,0.166667
7695,0,0.230769,0.307692,0,0,0,0.0769231,0,0,0.153846,0.0769231,0,0.153846
7696,0,0.25,0.25,0,0,0,0.0833333,0,0,0.166667,0.0833333,0,0.166667
7697,0,0.3,0.1,0,0,0,0.1,0,0,0.2,0.1,0,0.2
7698,0.217391,0.0869565,0.0869565,0.0869565,0,0.26087,0.0434783,0,0,0.0869565,0.0869565,0.0434783,0
7699,0,0,1,0,0,0,0,0,0,0,0,0,0
7700,0,0,0.125,0,0.125,0,0.625,0,0,0,0,0,0.125
7701,0,0,0.2,0,0.1,0,0.5,0,0,0.1,0,0,0.1
7702,0,0,0.166667,0,0,0,0.666667,0,0,0,0,0,0.166667
7703,0,0,0,0,0,0,1,0,0,0,0,0,0
7704,0,0,0.2,0,0.1,0,0.5,0,0,0.1,0,0,0.1
7705,0,0,0,0,0,1,0,0,0,0,0,0,0
7706,0,0,0,0,0,1,0,0,0,0,0,0,0
7707,0,0,0.166667,0,0,0.25,0.166667,0,0,0,0.0833333,0,0.333333
7708,0,0.25,0.25,0,0,0,0,0,0,0.25,0,0.25,0
7709,0,0,0,0,0,1,0,0,0,0,0,0,0
7710,0.166667,0.0833333,0.166667,0,0.333333,0,0,0.0833333,0,0,0,0,0.166667
7711
7712,0,0.25,0.25,0,0,0,0.0833333,0,0,0.166667,0.0833333,0,0.166667
7713
7714,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
7715,0,0.333333,0.333333,0,0,0.333333,0,0,0,0,0,0,0
7716,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0
7717,0,0.285714,0.142857,0,0.142857,0,0.142857,0,0,0.142857,0,0.142857,0
7718,0,0,0,0,0,1,0,0,0,0,0,0,0
7719,0,0,0,0,0,1,0,0,0,0,0,0,0
7720,0,0,0,0,0,1,0,0,0,0,0,0,0
7721,0.185185,0.111111,0.111111,0.0740741,0,0.185185,0.0740741,0,0,0.111111,0.0740741,0.0740741,0
7722,0.0769231,0.153846,0.153846,0,0.0769231,0.153846,0.153846,0,0.0769231,0,0.0769231,0,0.0769231
7723,0.0714286,0.0714286,0.142857,0,0.285714,0.214286,0,0,0,0,0.0714286,0,0.142857
7724,0,0,0.0625,0,0,0.125,0.375,0,0,0,0.0625,0,0.375
7725,0,0,0.0555556,0,0.0555556,0.0555556,0.5,0,0,0,0.0555556,0,0.277778
7726,0,0,0.125,0,0.125,0,0.625,0,0,0,0,0,0.125
7727,0,0,0,0,0.333333,0,0.666667,0,0,0,0,0,0
7728,0,0,0,0,1,0,0,0,0,0,0,0,0
7729,0,0.166667,0.555556,0,0,0,0,0,0,0.222222,0,0,0.0555556
7730,0,0.142857,0.47619,0,0,0,0,0,0,0.238095,0,0,0.142857
7731,0,0.176471,0.470588,0,0,0,0,0,0,0.235294,0,0,0.117647
7732,0,0.222222,0.555556,0,0,0,0,0,0,0.111111,0,0,0.111111
7733,0,0.142857,0.714286,0,0,0,0,0,0,0,0,0,0.142857
7734,0,0.0666667,0.6,0,0,0,0,0,0,0.2,0,0,0.133333
7735,0,0.1,0.65,0,0,0,0,0,0,0.2,0,0,0.05
7736,0,0.25,0.25,0,0,0,0.5,0,0,0,0,0,0
7737,0,0.8,0,0,0,0.2,0,0,0,0,0,0,0
7738,0,0,0,0,0,0,0.333333,0,0,0.666667,0,0,0
7739,0,0,0.4,0,0,0,0.4,0,0,0,0.1,0,0.1
7740,0,0,0.142857,0,0,0,0.571429,0,0,0,0.142857,0,0.142857
7741,0,0.166667,0.333333,0,0,0.166667,0,0,0,0.333333,0,0,0
7742,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0
7743,0.111111,0.111111,0.222222,0,0.111111,0.111111,0.222222,0,0,0,0,0,0.111111
7744,0.0769231,0.153846,0.153846,0,0.0769231,0.153846,0.153846,0,0.0769231,0,0.0769231,0,0.0769231
7745,0,0.214286,0.142857,0,0.0714286,0.214286,0.142857,0,0.0714286,0,0.0714286,0,0.0714286
7746,0,0,0.428571,0,0,0,0,0,0,0.571429,0,0,0
7747,0,0,0.5,0,0,0.2,0.1,0,0.1,0.1,0,0,0
7748,0,0,0.5,0,0,0.25,0.125,0,0,0.125,0,0,0
7749,0,0,0.571429,0,0,0.285714,0.142857,0,0,0,0,0,0
7750,0,0,0.625,0,0,0.25,0.125,0,0,0,0,0,0
7751,0,0,0.6,0,0,0.2,0.2,0,0,0,0,0,0
7752,0.0243902,0.121951,0.097561,0,0.109756,0.0487805,0.414634,0,0.0121951,0.0487805,0.0365854,0,0.0853659
7753,0,1,0,0,0,0,0,0,0,0,0,0,0
7754,0,0.666667,0.333333,0,0,0,0,0,0,0,0,0,0
7755,0,0,0.166667,0,0,0,0.666667,0,0,0,0,0,0.166667
7756,0,0,0.166667,0,0,0,0.666667,0,0,0,0,0,0.166667
7757,0,0.25,0.25,0,0,0,0.5,0,0,0,0,0,0
7758,0,1,0,0,0,0,0,0,0,0,0,0,0
7759,0,0.4,0.2,0,0,0,0,0,0,0.2,0,0.2,0
7760,0,0,0.125,0,0.125,0,0.5,0,0,0.125,0,0,0.125
7761,0,0,0,0,0.2,0,0.4,0,0,0.2,0,0,0.2
7762
7763,0.1,0.1,0.2,0,0.1,0.1,0.2,0,0,0,0.1,0,0.1
7764,0.0909091,0.0454545,0.136364,0.0454545,0.227273,0.136364,0.0454545,0.0909091,0,0,0,0,0.181818
7765,0.1,0.05,0.15,0,0.25,0.15,0,0.1,0,0,0,0,0.2
7766,0,0.230769,0.692308,0,0,0,0,0,0,0.0769231,0,0,0
7767,0,0.176471,0.764706,0,0,0,0,0,0,0.0588235,0,0,0
7768,0,0,0,0,0.2,0,0.4,0,0,0.2,0,0,0.2
7769,0,0,0,0,0,0,0.333333,0,0,0.333333,0,0,0.333333
7770,0,0.333333,0,0,0,0,0,0,0.333333,0.333333,0,0,0
7771,0,0.333333,0,0,0,0,0,0,0.333333,0.333333,0,0,0
7772,0,0.214286,0.142857,0,0.0714286,0.214286,0.142857,0,0.0714286,0,0.0714286,0,0.0714286
7773,0.0714286,0.142857,0.214286,0,0.0714286,0.142857,0.142857,0,0.0714286,0,0.0714286,0,0.0714286
7774,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
7775,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
7776,0,0.0909091,0.818182,0,0,0,0,0,0,0.0909091,0,0,0
7777,0,0.222222,0,0,0.222222,0,0.222222,0,0,0,0.111111,0.111111,0.111111
7778,0,0,0,0,0,0,0.8,0,0,0,0,0,0.2
7779,0,0,0.157895,0.0526316,0.105263,0,0.473684,0,0.0526316,0.0526316,0,0,0.105263
7780,0,0,0.157895,0.0526316,0.157895,0,0.473684,0,0.0526316,0,0,0,0.105263
7781,0,0.6,0,0,0,0,0,0,0,0,0,0.4,0
7782,0,0.2,0.4,0,0,0,0,0,0,0.2,0,0.2,0
7783,0,0.166667,0.166667,0,0.0833333,0.166667,0.166667,0,0.0833333,0,0.0833333,0,0.0833333
7784,0,0,0.5,0,0,0,0,0,0,0.25,0,0,0.25
7785,0,0,0.388889,0,0,0.166667,0.0555556,0.222222,0.0555556,0.0555556,0,0.0555556,0
7786,0,0,0.25,0,0,0,0.25,0.5,0,0,0,0,0
7787,0,0,0.03125,0,0.125,0.09375,0.46875,0,0.03125,0,0.03125,0,0.21875
7788,0.0344828,0.206897,0.448276,0,0.0344828,0,0,0,0,0.172414,0.0344828,0,0.0689655
7789,0.0344828,0.206897,0.517241,0,0.0344828,0,0,0,0,0.0689655,0.0344828,0,0.103448
7790,0,0.185185,0.555556,0,0.037037,0,0,0,0,0.0740741,0.037037,0,0.111111
7791,0,0.214286,0.142857,0,0.0714286,0.214286,0.142857,0,0.0714286,0,0.0714286,0,0.0714286
7792,0,0,0,0,0,1,0,0,0,0,0,0,0
7793,0,0.0714286,0.857143,0,0,0,0,0,0,0.0714286,0,0,0
7794,0,0.214286,0.142857,0,0.0714286,0.214286,0.142857,0,0.0714286,0,0.0714286,0,0.0714286
7795,0,0.25,0.125,0,0.0625,0.25,0.125,0,0.0625,0,0.0625,0,0.0625
7796,0,0.235294,0.117647,0,0.0588235,0.235294,0.117647,0,0.0588235,0,0.0588235,0,0.117647
7797,0,1,0,0,0,0,0,0,0,0,0,0,0
7798,0,0.25,0.25,0,0,0,0,0,0,0.25,0,0.25,0
7799,0,0,1,0,0,0,0,0,0,0,0,0,0
7800,0,0,0.333333,0,0,0,0.333333,0,0,0.333333,0,0,0
7801,0,0,0.444444,0,0,0.222222,0.111111,0,0,0.111111,0.111111,0,0
7802,0,0,0,0,1,0,0,0,0,0,0,0,0
7803,0,0,0,0,0.176471,0,0.588235,0,0.0588235,0,0,0,0.176471
7804,0,0,0.0322581,0,0.16129,0.0322581,0.483871,0,0.0322581,0,0,0,0.258065
7805,0,0.1,0.3,0,0,0.1,0.1,0,0,0.2,0,0,0.2
7806,0,0.1,0.3,0,0,0.1,0.1,0,0,0.2,0,0,0.2
7807,0,0,0.166667,0,0,0,0.666667,0,0,0,0,0,0.166667
7808,0,0.25,0.125,0,0.0625,0.25,0.125,0,0.0625,0,0.0625,0,0.0625
7809,0,0.285714,0.142857,0,0.0714286,0.214286,0.142857,0,0,0,0.0714286,0,0.0714286
7810,0.0740741,0.111111,0.111111,0.0740741,0.222222,0.037037,0.0740741,0.0740741,0,0,0,0,0.222222
7811,0,0,0,0,0,0,0.333333,0,0,0.333333,0,0,0.333333
7812,0.25,0,0,0,0,0.5,0,0,0,0,0.25,0,0
7813,0,0.142857,0,0,0.142857,0,0.285714,0,0,0.142857,0.142857,0,0.142857
7814,0,0.428571,0.285714,0,0,0,0.142857,0,0,0,0,0,0.142857
7815,0.2,0.1,0.2,0.1,0.1,0.1,0,0,0,0.1,0,0,0.1
7816,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0
7817,0.147059,0.0882353,0.0588235,0.117647,0.0294118,0.176471,0.147059,0,0,0.0588235,0.0588235,0.0588235,0.0588235
7818,0,0,0,0,0,0,0.8,0,0,0,0,0,0.2
7819,0,0.166667,0,0,0,0.5,0,0,0,0,0.166667,0.166667,0
7820,0,0,0,0,0,0.6,0,0,0,0,0.2,0.2,0
7821,0,0.25,0,0,0,0.5,0,0,0,0,0.25,0,0
7822,0,0.4,0,0,0,0.4,0,0,0,0,0.2,0,0
7823,0,0.428571,0.142857,0,0,0.285714,0,0,0,0,0.142857,0,0
7824,0,0.285714,0.142857,0,0.0714286,0.214286,0.142857,0,0,0,0.0714286,0,0.0714286
7825,0,0,0.1,0,0,0.2,0.2,0,0,0,0.1,0,0.4
7826,0,0,0.111111,0,0,0.222222,0.222222,0,0,0,0.111111,0,0.333333
7827,0,0,0,0,0,0.333333,0.222222,0,0,0,0.111111,0,0.333333
7828,0,0,0,0,0,0.333333,0.222222,0,0,0,0.111111,0,0.333333
7829,0,0,0,0,0,0.375,0.125,0,0,0,0.125,0,0.375
7830,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
7831,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
7832,0,0,0.4,0,0,0,0.2,0,0,0,0,0,0.4
7833,0,0,0.5,0,0,0,0.25,0,0,0,0,0,0.25
7834,0,0,0.428571,0,0,0,0.142857,0,0,0.142857,0,0,0.285714
7835,0.166667,0.125,0.125,0.0833333,0,0.166667,0.0833333,0,0,0.125,0.0416667,0.0833333,0
7836,0.153846,0.115385,0.115385,0.0769231,0,0.192308,0.0769231,0,0,0.115385,0.0769231,0.0769231,0
7837,0.153846,0.115385,0.115385,0.0769231,0,0.192308,0.0769231,0,0,0.115385,0.0769231,0.0769231,0
7838,0,0,0,0,0,0.333333,0.222222,0,0,0,0.111111,0,0.333333
7839,0,0,0,0,0,0.5,0.333333,0,0,0,0,0,0.166667
7840,0,0.285714,0.142857,0,0.0714286,0.214286,0.142857,0,0,0,0.0714286,0,0.0714286
7841,0,0.363636,0.0909091,0,0,0.272727,0.0909091,0,0,0,0.0909091,0,0.0909091
7842,0,0.333333,0,0,0,0,0.666667,0,0,0,0,0,0
7843,0.142857,0.114286,0.0857143,0.0857143,0.0285714,0.171429,0.114286,0,0,0.0857143,0.0571429,0.0571429,0.0571429
7844,0.116279,0.139535,0.0930233,0.116279,0.0465116,0.162791,0.116279,0,0,0.0465116,0.0465116,0.0465116,0.0697674
7845,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0
7846,0,0,0.2,0.2,0,0.4,0,0,0,0,0.2,0,0
7847,0,0,0.25,0,0,0.5,0,0,0,0,0.25,0,0
7848,0,0.36,0.28,0,0.04,0.12,0,0,0,0.08,0.08,0.04,0
7849,0,0,0,0,0,0.666667,0,0,0,0,0.333333,0,0
7850,0,0,0,0,0,0.5,0,0,0,0,0.25,0,0.25
7851,0,0,0,0.2,0,0.4,0,0,0,0,0.2,0,0.2
7852,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
7853,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0
7854,0,0,0.333333,0,0,0,0.333333,0,0,0.333333,0,0,0
7855,0,0,0.25,0,0,0,0.25,0,0,0.25,0,0,0.25
7856,0,0.4,0,0,0,0.4,0,0,0,0,0.2,0,0
7857,0.0769231,0.192308,0.0384615,0.0769231,0.0769231,0.115385,0.115385,0.0769231,0,0.0769231,0,0.0384615,0.115385
7858,0.0666667,0.166667,0.0666667,0.1,0.133333,0.1,0.1,0.0666667,0,0.0666667,0,0,0.133333
7859,0.0357143,0.142857,0.107143,0.107143,0.178571,0.107143,0.107143,0.0714286,0,0,0,0,0.142857
7860,0.0666667,0.1,0.1,0.1,0.2,0.1,0.1,0.0666667,0,0,0,0,0.166667
7861,0.0714286,0.107143,0.107143,0.0714286,0.214286,0.0714286,0.0714286,0.0714286,0,0,0,0,0.214286
7862,0.0882353,0.117647,0.0882353,0.0588235,0.176471,0.117647,0.0588235,0.0588235,0,0.0588235,0,0,0.176471
7863,0.142857,0.0952381,0.0952381,0,0.0952381,0.190476,0,0.0952381,0,0.0952381,0.047619,0,0.142857
7864,0,0.222222,0,0,0.333333,0,0,0,0,0,0.111111,0,0.333333
7865,0.0909091,0.181818,0,0,0.272727,0,0.0909091,0,0,0,0.0909091,0,0.272727
7866,0.0909091,0.181818,0,0,0.272727,0,0.0909091,0,0,0,0.0909091,0,0.272727
7867,0.0833333,0.166667,0,0,0.25,0,0.166667,0,0,0,0.0833333,0,0.25
7868,0.0909091,0.181818,0,0,0.272727,0,0.181818,0,0,0,0.0909091,0,0.181818
7869,0,0.333333,0,0,0.333333,0,0.166667,0,0,0,0.166667,0,0
7870,0,0.25,0,0,0.25,0,0.25,0,0,0,0.25,0,0
7871,0,0.333333,0,0,0,0,0.333333,0,0,0,0.333333,0,0
7872,0,0,0,0,0,0.25,0.333333,0,0,0,0.0833333,0,0.333333
7873,0,0,0.15,0.05,0.15,0,0.55,0,0,0.05,0,0,0.05
7874,0,0,0.157895,0.0526316,0.157895,0,0.526316,0,0,0,0,0,0.105263
7875,0.375,0.125,0.25,0,0,0,0,0,0,0,0.125,0,0.125
7876,0,0,0.444444,0,0,0,0.111111,0,0,0.111111,0.111111,0,0.222222
7877,0,0,0.285714,0,0,0,0.142857,0,0,0.142857,0.142857,0,0.285714
7878,0.153846,0.115385,0.115385,0.0769231,0,0.192308,0.0769231,0,0,0.115385,0.0769231,0.0769231,0
7879,0,0,0,0,0,0,0,0,0,1,0,0,0
7880,0,0.333333,0,0,0,0,0,0,0.333333,0.333333,0,0,0
7881,0,0.333333,0,0,0,0,0,0,0.333333,0.333333,0,0,0
7882,0,0.222222,0.555556,0,0,0,0,0,0,0.222222,0,0,0
7883,0,0.0909091,0.545455,0,0,0.181818,0,0,0,0.0909091,0,0.0909091,0
7884,0.181818,0.454545,0.0909091,0,0,0.0909091,0,0,0,0,0.0909091,0,0.0909091
7885,0,0,0,0,0,0,1,0,0,0,0,0,0
7886,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0
7887,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
7888,0.037037,0.111111,0.111111,0.111111,0.185185,0.111111,0.111111,0.0740741,0,0,0,0,0.148148
7889,0,0,0.2,0,0,0.6,0,0,0,0,0.2,0,0
7890,0,0.2,0.2,0,0,0.2,0,0,0,0.4,0,0,0
7891,0,0.285714,0.285714,0,0,0,0,0,0,0.428571,0,0,0
7892,0,0.333333,0.333333,0,0,0,0,0,0,0.333333,0,0,0
7893,0,0.285714,0.285714,0,0,0,0,0,0,0.285714,0,0,0.142857
7894,0,0.117647,0.647059,0,0,0,0,0,0,0.176471,0,0,0.0588235
7895,0,0.133333,0.666667,0,0,0,0,0,0,0.133333,0,0,0.0666667
7896,0,0.176471,0.647059,0,0,0,0,0,0,0.117647,0,0,0.0588235
7897,0,0.235294,0.647059,0,0,0,0,0,0,0.117647,0,0,0
7898,0,0.266667,0.666667,0,0,0,0,0,0,0.0666667,0,0,0
7899,0,0,0.333333,0,0.333333,0.333333,0,0,0,0,0,0,0
7900,0,0,0.333333,0,0.333333,0.333333,0,0,0,0,0,0,0
7901,0,0.166667,0.166667,0,0.166667,0.333333,0,0,0.166667,0,0,0,0
7902,0,0,0.166667,0,0,0.5,0,0,0,0,0.166667,0.166667,0
7903,0.166667,0.166667,0,0,0.166667,0.166667,0.111111,0,0,0,0.0555556,0,0.166667
7904,0.285714,0,0,0,0.142857,0.142857,0.285714,0,0,0,0,0,0.142857
7905,0.166667,0,0,0,0.333333,0,0.333333,0,0,0,0,0,0.166667
7906,0.111111,0,0,0,0.222222,0.111111,0.333333,0,0,0,0,0,0.222222
7907,0.0384615,0,0,0,0.192308,0.0384615,0.538462,0,0.0384615,0,0,0,0.153846
7908,0,0,0,0,0.2,0,0.6,0,0.05,0,0,0,0.15
7909,0,0,0,0,0,0.666667,0.333333,0,0,0,0,0,0
7910,0,0,0,0,0,0.666667,0.333333,0,0,0,0,0,0
7911,0,0,0,0,0,0.666667,0.333333,0,0,0,0,0,0
7912,0.04,0,0,0,0.2,0.04,0.52,0,0.04,0,0,0,0.16
7913,0,0,0.625,0,0,0.25,0,0,0,0,0,0,0.125
7914,0,0,0.8,0,0,0,0,0,0,0,0,0,0.2
7915,0.0833333,0.0833333,0.0833333,0.0833333,0.0833333,0.25,0,0,0,0.0833333,0.0833333,0,0.166667
7916,0,0,0,0,0,0,0,0,0,0,0,1,0
7917,0,0,0,0,0,0,0,0,0,0,0,1,0
7918
7919,0,1,0,0,0,0,0,0,0,0,0,0,0
7920,0,1,0,0,0,0,0,0,0,0,0,0,0
7921,0,0,0,0.142857,0,0.428571,0,0,0,0.142857,0.142857,0,0.142857
7922,0.0526316,0.0526316,0.105263,0.0526316,0.210526,0.263158,0,0,0,0,0.0526316,0,0.210526
7923,0.0833333,0.0833333,0.0833333,0.0833333,0.0833333,0.25,0,0,0,0.0833333,0.0833333,0,0.166667
7924,0.111111,0,0,0.111111,0.111111,0.333333,0,0,0,0.111111,0.111111,0,0.111111
7925,0,0,0,0.142857,0,0.428571,0,0,0,0.142857,0.142857,0,0.142857
7926,0,0,0,0.142857,0,0.428571,0,0,0,0.142857,0.142857,0,0.142857
7927,0,0,0,0.142857,0,0.428571,0,0,0,0.142857,0.142857,0,0.142857
7928,0.375,0.125,0.25,0,0,0,0,0,0,0,0.125,0,0.125
7929,0.333333,0.166667,0.166667,0,0,0,0,0,0,0,0.166667,0,0.166667
7930,0,0,0,0,0,0.75,0,0,0,0,0.25,0,0
7931,0,0,0,0,0,0.6,0,0,0,0,0.2,0.2,0
7932,0,0,0,0,0,0.6,0,0,0,0,0.2,0.2,0
7933,0,0,0.428571,0,0,0,0.142857,0,0,0.142857,0.142857,0,0.142857
7934,0,0,0,0,0,0.5,0.333333,0,0,0,0,0,0.166667
7935,0,0,0,0,0,0.666667,0.333333,0,0,0,0,0,0
7936,0,0.2,0.733333,0,0,0,0,0,0,0.0666667,0,0,0
7937,0,0,0,0,0,0.666667,0.333333,0,0,0,0,0,0
7938,0,0,0,0,0,0.666667,0.333333,0,0,0,0,0,0
7939,0,0,0,0,0,0.666667,0.333333,0,0,0,0,0,0
7940,0,0,0,0,0,0.666667,0.333333,0,0,0,0,0,0
7941,0,0,0,0,0,0.666667,0,0,0,0,0.166667,0.166667,0
7942,0.375,0.125,0.25,0,0,0,0,0,0,0,0.125,0,0.125
7943,0,0.25,0.6875,0,0,0,0,0,0,0.0625,0,0,0
7944,0,0.1875,0.75,0,0,0,0,0,0,0.0625,0,0,0
7945,0,0,0.0322581,0,0.0967742,0.0967742,0.483871,0,0,0,0.0322581,0,0.258065
7946,0,0,0.0769231,0,0,0.230769,0.230769,0,0,0,0.0769231,0,0.384615
7947,0,0,0,0,0,0,0.8,0,0,0,0,0,0.2
7948,0.0526316,0.210526,0.368421,0,0,0.157895,0,0,0,0,0.105263,0.0526316,0.0526316
7949,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0
7950,0.0740741,0.0740741,0.111111,0.037037,0.222222,0.111111,0.0740741,0.0740741,0,0,0,0,0.222222
7951,0,0,0,0,0.222222,0,0.555556,0,0.111111,0,0,0,0.111111
7952,0.0454545,0.181818,0.0454545,0.136364,0.0909091,0.0909091,0.136364,0.0909091,0,0,0,0,0.181818
7953,0.0454545,0.181818,0.0454545,0.136364,0.0909091,0.0909091,0.136364,0.0909091,0,0,0,0,0.181818
7954,0,0,0,0,0.125,0,0.5,0,0,0.25,0,0,0.125
7955,0,0,0,0,0.125,0,0.5,0,0,0.25,0,0,0.125
7956,0,0,0,0,0,0,0.333333,0,0,0.666667,0,0,0
7957,0,0,0,0,0,0,0.333333,0,0,0.666667,0,0,0
7958,0,0.1875,0.6875,0,0,0,0,0,0,0.125,0,0,0
7959,0,0.176471,0.705882,0,0,0,0,0,0,0.117647,0,0,0
7960,0,0,0,0,0.222222,0,0.555556,0,0.111111,0,0,0,0.111111
7961,0,0,0,0,0.222222,0,0.555556,0,0.111111,0,0,0,0.111111
7962,0,0.1,0,0.1,0.1,0.3,0,0,0,0.1,0.1,0,0.2
7963,0,0.285714,0.142857,0,0,0,0,0,0,0.428571,0,0,0.142857
7964,0,0.25,0.25,0,0,0,0,0,0,0.5,0,0,0
7965,0,0,0,0,0,0.666667,0.333333,0,0,0,0,0,0
7966,0,0,0,0,0,0.666667,0.333333,0,0,0,0,0,0
7967,0,0,0,0,0,0,0.333333,0,0,0.666667,0,0,0
7968,0.0357143,0.0357143,0.535714,0.25,0.107143,0,0,0,0,0,0.0357143,0,0
7969,0.1,0,0.6,0.1,0.1,0,0,0,0,0,0.1,0,0
7970,0.0769231,0,0.307692,0.0769231,0.0769231,0.230769,0,0,0.0769231,0,0.0769231,0.0769231,0
7971,0,0.0909091,0.272727,0.0909091,0,0.272727,0,0,0.0909091,0,0.0909091,0.0909091,0
7972,0,0,0,0,0,0,0.333333,0,0,0.666667,0,0,0
7973,0,0,0,0,0,0,0.333333,0,0,0.666667,0,0,0
7974,0,0.2,0.666667,0,0,0,0,0,0,0.133333,0,0,0
7975,0,0.1875,0.6875,0,0,0,0,0,0,0.125,0,0,0
7976,0,0,0,0.142857,0,0.428571,0,0,0,0.142857,0.142857,0,0.142857
7977,0,0,0,0.142857,0,0.428571,0,0,0,0.142857,0.142857,0,0.142857
7978,0,0,0,0,0,0.5,0,0,0,0,0.25,0,0.25
7979,0,0,0.5,0,0,0,0.166667,0,0,0.166667,0,0,0.166667
7980,0,0,0,0,0,0.666667,0,0,0,0,0.166667,0.166667,0
7981,0,0,0.5,0,0,0,0.166667,0,0,0.166667,0,0,0.166667
7982,0,0,0,0,0,0,0.8,0,0,0,0,0,0.2
7983,0,0,0,0,0,0,0.8,0,0,0,0,0,0.2
7984,0,0,0,0,0,0,1,0,0,0,0,0,0
7985
7986
7987
7988
7989
7990,0,0,0,0,0,0,0,0,0,0,1,0,0
7991,0,0.333333,0,0,0,0.333333,0,0,0,0,0.333333,0,0
7992,0,0,0,0,0,0.666667,0.333333,0,0,0,0,0,0
7993,0,0,0.625,0,0,0,0.125,0,0,0.125,0,0,0.125
7994,0,0,0.5,0,0,0,0.166667,0,0,0.166667,0,0,0.166667
7995,0,0,0.5,0,0,0,0,0,0,0.25,0,0,0.25
7996,0,0,0.714286,0,0,0,0,0,0,0.142857,0,0,0.142857
7997,0,0,0,0,0.333333,0,0,0,0.333333,0,0.333333,0,0
7998,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0
7999,0,0.285714,0.285714,0,0,0,0,0,0,0.428571,0,0,0
8000,0,0.214286,0.714286,0,0,0,0,0,0,0.0714286,0,0,0
8001,0,0.214286,0.714286,0,0,0,0,0,0,0.0714286,0,0,0
8002,0,1,0,0,0,0,0,0,0,0,0,0,0
8003,0,1,0,0,0,0,0,0,0,0,0,0,0
8004,0.0384615,0.153846,0.0769231,0.115385,0.153846,0.115385,0.115385,0.0769231,0,0,0,0,0.153846
8005,0,0,0,0,0,0,1,0,0,0,0,0,0
8006,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
8007,0,0,0.333333,0,0,0.333333,0.333333,0,0,0,0,0,0
8008,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
8009,0,0.176471,0.647059,0,0,0,0,0,0,0.117647,0,0,0.0588235
8010,0,0.1875,0.6875,0,0,0,0,0,0,0.125,0,0,0
8011,0,0,0.333333,0,0.333333,0.333333,0,0,0,0,0,0,0
8012,0.0952381,0.190476,0.571429,0,0,0,0,0,0,0.0952381,0,0,0.047619
8013,0,0.1875,0.625,0,0,0,0,0,0,0.125,0,0,0.0625
8014,0,0.176471,0.647059,0,0,0,0,0,0,0.117647,0,0,0.0588235
8015,0,0,0.5,0,0,0,0,0,0,0.25,0,0,0.25
8016,0,0.214286,0.714286,0,0,0,0,0,0,0.0714286,0,0,0
8017,0,0.166667,0.666667,0,0,0,0,0,0,0.111111,0,0,0.0555556
8018,0,0.176471,0.647059,0,0,0,0,0,0,0.117647,0,0,0.0588235
8019,0,0.133333,0.666667,0,0,0,0,0,0,0.133333,0,0,0.0666667
8020,0,0.1875,0.625,0,0,0,0,0,0,0.125,0,0,0.0625
8021,0,0.214286,0.714286,0,0,0,0,0,0,0.0714286,0,0,0
8022,0,0.230769,0.692308,0,0,0,0,0,0,0.0769231,0,0,0
8023,0,0.142857,0.142857,0,0,0.428571,0,0,0,0,0.142857,0,0.142857
8024,0,0.142857,0.142857,0,0,0.428571,0,0,0,0,0.142857,0,0.142857
8025,0,0.111111,0.111111,0,0,0.333333,0.222222,0,0,0,0.111111,0,0.111111
8026,0,0.333333,0,0,0,0,0,0,0.333333,0.333333,0,0,0
8027,0,0,0,0,0,0,0,0,0,0,1,0,0
8028,0,0,0,0,0.166667,0,0.611111,0,0.0555556,0,0,0,0.166667
8029,0,0,0,0,0.210526,0,0.578947,0,0.0526316,0,0,0,0.157895
8030,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
8031,0,0,0,0,0,1,0,0,0,0,0,0,0
8032,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
8033,0,0,0,0,0,0,1,0,0,0,0,0,0
8034,0,0,0,0,0,0,1,0,0,0,0,0,0
8035,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
8036,0,0.5,0,0,0,0,0.25,0,0,0,0,0.25,0
8037,0,1,0,0,0,0,0,0,0,0,0,0,0
8038,0,0.5,0,0,0,0,0.25,0,0,0,0,0.25,0
8039,0,0.4,0,0,0,0,0.2,0,0,0,0,0.4,0
8040,0,0,0,0,0,0,0,0,0,0,0,1,0
8041
